track_id,track_name,artist,album_name,release_date,duration_ms,popularity,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,_genre_synth,_synthetic
syn_008923,Synthetic Track 8923,Synthetic Artist 356,Synthetic Album 743,2021-08-20,129220,56,,0.7964,0.7053,3,0.0,1,0.8068,0.2486,0.0003,0.0809,0.3504,102.108,hiphop,True
syn_008924,Synthetic Track 8924,Synthetic Artist 356,Synthetic Album 743,2022-09-21,280906,44,,0.8303,0.9302,6,0.0,1,0.0319,0.0,0.1028,0.1753,0.4499,131.152,edm,True
syn_008925,Synthetic Track 8925,Synthetic Artist 357,Synthetic Album 743,2023-10-22,206992,73,,0.9095,0.8047,4,-2.165,0,0.104,0.0,0.2427,0.0676,0.3968,140.468,edm,True
syn_008926,Synthetic Track 8926,Synthetic Artist 357,Synthetic Album 743,2024-11-23,216796,64,,0.5543,0.384,10,-9.721,0,0.3213,0.4005,0.0457,0.2653,0.316,103.334,country,True
syn_008927,Synthetic Track 8927,Synthetic Artist 357,Synthetic Album 743,2025-12-24,215751,87,,0.584,0.0708,8,-11.425,0,0.2463,0.8303,0.2952,0.0561,0.4358,84.622,lofi,True
syn_008928,Synthetic Track 8928,Synthetic Artist 357,Synthetic Album 744,2018-01-25,231897,60,,0.6683,0.4968,6,-4.658,0,0.0049,0.2476,0.0179,0.2012,0.4422,96.404,hiphop,True
syn_008929,Synthetic Track 8929,Synthetic Artist 357,Synthetic Album 744,2019-02-26,258279,17,,0.7099,0.781,0,-2.548,1,0.4434,0.2978,0.015,0.0201,0.5992,94.527,hiphop,True
syn_008930,Synthetic Track 8930,Synthetic Artist 357,Synthetic Album 744,2020-03-27,219669,36,,0.5746,0.3169,8,-5.967,1,0.0208,0.1438,0.2445,0.0703,0.7461,111.381,indie,True
syn_008931,Synthetic Track 8931,Synthetic Artist 357,Synthetic Album 744,2021-04-28,241288,38,,0.6128,0.7448,10,-2.248,0,0.0197,0.0342,0.0498,0.1489,0.0046,110.418,rock,True
syn_008932,Synthetic Track 8932,Synthetic Artist 357,Synthetic Album 744,2022-05-01,190501,48,,0.635,0.6247,11,-0.86,1,0.0098,0.1737,0.4496,0.3866,0.7237,127.91,pop,True
syn_008933,Synthetic Track 8933,Synthetic Artist 357,Synthetic Album 744,2023-06-02,158795,38,,0.4517,0.3586,10,-8.392,0,0.0404,0.6687,0.2329,0.1162,0.4804,69.025,lofi,True
syn_008934,Synthetic Track 8934,Synthetic Artist 357,Synthetic Album 744,2024-07-03,171021,56,,0.2502,0.13,3,-7.363,0,0.1585,0.7705,0.9011,0.2076,0.5281,107.326,classical,True
syn_008935,Synthetic Track 8935,Synthetic Artist 357,Synthetic Album 744,2025-08-04,264149,48,,0.4004,0.3423,9,-8.051,0,0.2342,0.7565,0.6814,0.0679,0.4849,92.395,lofi,True
syn_008936,Synthetic Track 8936,Synthetic Artist 357,Synthetic Album 744,2018-09-05,187098,0,,0.4177,0.9676,8,0.0,1,0.0487,0.458,0.0261,0.4466,0.2572,130.104,rock,True
syn_008937,Synthetic Track 8937,Synthetic Artist 357,Synthetic Album 744,2019-10-06,200908,75,,0.5982,0.9039,10,-0.39,1,0.6507,0.3233,0.2019,0.1613,0.599,120.243,pop,True
syn_008938,Synthetic Track 8938,Synthetic Artist 357,Synthetic Album 744,2020-11-07,170315,78,,0.7591,0.6163,10,-4.432,1,0.3244,0.0802,0.0013,0.027,0.6147,115.879,hiphop,True
syn_008939,Synthetic Track 8939,Synthetic Artist 357,Synthetic Album 744,2021-12-08,235432,66,,0.6677,0.4201,6,-1.6,1,0.0201,0.5129,0.7503,0.4009,0.4679,76.699,lofi,True
syn_008940,Synthetic Track 8940,Synthetic Artist 357,Synthetic Album 745,2022-01-09,206544,81,,0.5744,0.7642,2,-4.31,0,0.4861,0.1108,0.0667,0.288,0.4479,100.468,pop,True
syn_008941,Synthetic Track 8941,Synthetic Artist 357,Synthetic Album 745,2023-02-10,206421,47,,0.873,0.6306,3,-5.239,1,0.3378,0.0,0.013,0.1663,0.5651,86.733,pop,True
syn_008942,Synthetic Track 8942,Synthetic Artist 357,Synthetic Album 745,2024-03-11,201487,79,,0.485,0.7965,4,-0.18,1,0.0337,0.2271,0.0544,0.1748,0.8315,156.969,pop,True
syn_008943,Synthetic Track 8943,Synthetic Artist 357,Synthetic Album 745,2025-04-12,265215,80,,0.4481,0.4066,11,-5.785,1,0.024,0.4363,0.0557,0.0225,0.5522,114.215,country,True
syn_008944,Synthetic Track 8944,Synthetic Artist 357,Synthetic Album 745,2018-05-13,169369,20,,0.7124,0.7021,1,-0.233,0,0.0354,0.807,0.1293,0.2702,0.2967,90.602,country,True
syn_008945,Synthetic Track 8945,Synthetic Artist 357,Synthetic Album 745,2019-06-14,202512,62,,0.4931,0.6505,6,-4.913,1,0.0464,0.2192,0.1295,0.0707,0.3347,106.487,rnb,True
syn_008946,Synthetic Track 8946,Synthetic Artist 357,Synthetic Album 745,2020-07-15,222034,39,,0.602,0.7714,8,-3.214,0,0.0786,0.1556,0.1034,0.2046,0.6306,140.3,pop,True
syn_008947,Synthetic Track 8947,Synthetic Artist 357,Synthetic Album 745,2021-08-16,83699,38,,0.5291,0.6765,3,-5.045,0,0.2511,0.3103,0.0473,0.1315,0.678,110.669,country,True
syn_008948,Synthetic Track 8948,Synthetic Artist 357,Synthetic Album 745,2022-09-17,236601,38,,0.7844,0.832,9,-0.735,1,0.1279,0.1224,0.4823,0.2182,0.6427,135.232,edm,True
syn_008949,Synthetic Track 8949,Synthetic Artist 357,Synthetic Album 745,2023-10-18,218031,60,,0.6384,0.7639,3,-5.589,0,0.1615,0.0214,0.2129,0.0517,0.4545,107.846,pop,True
syn_008950,Synthetic Track 8950,Synthetic Artist 358,Synthetic Album 745,2024-11-19,217090,53,,0.5271,0.7901,3,-4.101,1,0.3406,0.0,0.0023,0.2482,0.7154,92.778,rock,True
syn_008951,Synthetic Track 8951,Synthetic Artist 358,Synthetic Album 745,2025-12-20,220575,42,,0.8203,0.8498,0,-0.742,1,0.2864,0.0412,0.4303,0.6958,0.5444,131.248,edm,True
syn_008952,Synthetic Track 8952,Synthetic Artist 358,Synthetic Album 746,2018-01-21,285644,46,,0.8355,0.4875,10,-4.061,1,0.2446,0.4901,0.003,0.0495,0.4634,94.651,hiphop,True
syn_008953,Synthetic Track 8953,Synthetic Artist 358,Synthetic Album 746,2019-02-22,189331,37,,0.6783,0.2559,11,-7.071,0,0.0299,0.6543,0.7925,0.005,0.1305,88.818,lofi,True
syn_008954,Synthetic Track 8954,Synthetic Artist 358,Synthetic Album 746,2020-03-23,135751,61,,0.8471,0.7477,10,0.0,0,0.0044,0.0711,0.4582,0.1412,0.3831,122.349,edm,True
syn_008955,Synthetic Track 8955,Synthetic Artist 358,Synthetic Album 746,2021-04-24,180587,61,,0.8124,0.8774,0,-4.341,0,0.3399,0.0083,0.0193,0.0841,0.7667,95.632,hiphop,True
syn_008956,Synthetic Track 8956,Synthetic Artist 358,Synthetic Album 746,2022-05-25,259600,57,,0.8955,0.5049,8,-8.854,1,0.0003,0.0707,0.0506,0.0785,0.3295,99.355,rnb,True
syn_008957,Synthetic Track 8957,Synthetic Artist 358,Synthetic Album 746,2023-06-26,191398,42,,0.4868,0.4445,7,-8.597,0,0.002,0.3983,0.0019,0.3518,0.2501,100.869,rnb,True
syn_008958,Synthetic Track 8958,Synthetic Artist 358,Synthetic Album 746,2024-07-27,166187,74,,0.4288,0.7546,5,-4.876,1,0.1521,0.4824,0.0727,0.3291,0.6829,112.317,pop,True
syn_008959,Synthetic Track 8959,Synthetic Artist 358,Synthetic Album 746,2025-08-28,192100,77,,0.5647,0.6704,1,-5.285,1,0.0524,0.0422,0.025,0.0455,0.2632,120.267,indie,True
syn_008960,Synthetic Track 8960,Synthetic Artist 358,Synthetic Album 746,2018-09-01,180111,30,,0.6024,0.5527,7,-5.153,0,0.5671,0.1818,0.0499,0.2515,0.3038,148.442,rock,True
syn_008961,Synthetic Track 8961,Synthetic Artist 358,Synthetic Album 746,2019-10-02,180946,74,,0.8233,0.7062,6,-9.231,0,0.4473,0.0,0.1056,0.0801,0.4744,106.036,hiphop,True
syn_008962,Synthetic Track 8962,Synthetic Artist 358,Synthetic Album 746,2020-11-03,302888,14,,0.6321,0.5806,0,-5.299,1,0.0089,0.3015,0.0156,0.1515,0.4837,91.565,rnb,True
syn_008963,Synthetic Track 8963,Synthetic Artist 358,Synthetic Album 746,2021-12-04,166879,37,,0.3947,0.5148,10,-8.521,1,0.0818,0.4642,0.1993,0.2802,0.3803,111.809,indie,True
syn_008964,Synthetic Track 8964,Synthetic Artist 358,Synthetic Album 747,2022-01-05,243002,48,,0.6809,0.5396,6,-6.586,0,0.1557,0.0355,0.0067,0.1682,0.217,108.652,hiphop,True
syn_008965,Synthetic Track 8965,Synthetic Artist 358,Synthetic Album 747,2023-02-06,182554,39,,0.9712,0.5587,4,-7.525,1,0.0529,0.0669,0.0656,0.3164,0.636,120.234,pop,True
syn_008966,Synthetic Track 8966,Synthetic Artist 358,Synthetic Album 747,2024-03-07,229523,65,,0.8942,0.7502,0,-4.691,1,0.1994,0.0368,0.4665,0.3029,0.6356,133.164,edm,True
syn_008967,Synthetic Track 8967,Synthetic Artist 358,Synthetic Album 747,2025-04-08,217009,100,,0.6943,0.6047,6,-7.254,1,0.1026,0.0284,0.0198,0.5242,0.3422,98.575,hiphop,True
syn_008968,Synthetic Track 8968,Synthetic Artist 358,Synthetic Album 747,2018-05-09,149387,33,,0.473,0.88,9,-2.61,0,0.0079,0.0,0.1266,0.1493,0.4002,134.298,metal,True
syn_008969,Synthetic Track 8969,Synthetic Artist 358,Synthetic Album 747,2019-06-10,217756,41,,0.8434,0.8012,9,-0.111,0,0.3398,0.0,0.619,0.1833,0.4691,143.274,edm,True
syn_008970,Synthetic Track 8970,Synthetic Artist 358,Synthetic Album 747,2020-07-11,214123,42,,0.559,0.2979,4,-9.084,1,0.0615,0.9316,0.4307,0.4246,0.0,97.051,jazz,True
syn_008971,Synthetic Track 8971,Synthetic Artist 358,Synthetic Album 747,2021-08-12,190948,56,,0.7819,0.4934,2,-6.711,1,0.0051,0.0194,0.2222,0.3254,0.6319,87.573,hiphop,True
syn_008972,Synthetic Track 8972,Synthetic Artist 358,Synthetic Album 747,2022-09-13,262911,26,,0.2165,0.2003,7,-15.359,0,0.003,0.9726,0.8937,0.0211,0.0238,73.345,classical,True
syn_008973,Synthetic Track 8973,Synthetic Artist 358,Synthetic Album 747,2023-10-14,243514,55,,0.5391,0.6826,2,-8.457,1,0.061,0.2932,0.1158,0.2789,0.6645,123.202,pop,True
syn_008974,Synthetic Track 8974,Synthetic Artist 358,Synthetic Album 747,2024-11-15,126558,55,,0.6644,0.6552,10,-8.712,0,0.0503,0.0,0.2205,0.0949,0.4835,171.125,rock,True
syn_008975,Synthetic Track 8975,Synthetic Artist 359,Synthetic Album 747,2025-12-16,185427,41,,0.7917,0.5353,0,-6.503,1,0.2082,0.215,0.216,0.0306,0.7776,101.768,pop,True
syn_008976,Synthetic Track 8976,Synthetic Artist 359,Synthetic Album 748,2018-01-17,137249,38,,0.3966,0.6368,7,-9.297,0,0.0768,0.0247,0.1575,0.0173,0.7308,133.373,pop,True
syn_008977,Synthetic Track 8977,Synthetic Artist 359,Synthetic Album 748,2019-02-18,249628,64,,0.4158,0.9065,6,0.0,1,0.0577,0.0326,0.0779,0.0485,0.6481,147.365,metal,True
syn_008978,Synthetic Track 8978,Synthetic Artist 359,Synthetic Album 748,2020-03-19,219410,68,,0.7142,0.6502,3,-6.056,0,0.0023,0.382,0.1103,0.0285,0.2094,98.326,rnb,True
syn_008979,Synthetic Track 8979,Synthetic Artist 359,Synthetic Album 748,2021-04-20,264362,66,,0.4743,0.8465,7,-1.514,0,0.1014,0.4116,0.0414,0.4225,0.5735,92.874,indie,True
syn_008980,Synthetic Track 8980,Synthetic Artist 359,Synthetic Album 748,2022-05-21,142091,68,,0.8205,0.9288,2,-0.583,1,0.2364,0.045,0.408,0.0202,0.5907,136.058,edm,True
syn_008981,Synthetic Track 8981,Synthetic Artist 359,Synthetic Album 748,2023-06-22,194010,56,,0.5637,0.6346,9,-6.889,1,0.0518,0.112,0.2902,0.0675,0.3525,133.131,indie,True
syn_008982,Synthetic Track 8982,Synthetic Artist 359,Synthetic Album 748,2024-07-23,196491,58,,0.3377,0.3878,2,-5.601,1,0.0545,0.8391,0.6013,0.1812,0.2832,114.485,indie,True
syn_008983,Synthetic Track 8983,Synthetic Artist 359,Synthetic Album 748,2025-08-24,179551,52,,0.1171,0.3553,6,-6.072,1,0.0286,0.9329,0.8378,0.0967,0.0,125.32,classical,True
syn_008984,Synthetic Track 8984,Synthetic Artist 359,Synthetic Album 748,2018-09-25,173738,50,,0.4645,0.5736,11,-1.38,0,0.0463,0.5338,0.1486,0.2678,0.3743,75.746,indie,True
syn_008985,Synthetic Track 8985,Synthetic Artist 359,Synthetic Album 748,2019-10-26,275494,66,,0.448,0.6616,1,-4.029,1,0.5937,0.3978,0.0054,0.1533,0.7392,131.882,country,True
syn_008986,Synthetic Track 8986,Synthetic Artist 359,Synthetic Album 748,2020-11-27,136809,36,,0.5111,0.8458,3,0.0,0,0.0192,0.1795,0.3291,0.075,0.2397,176.814,rock,True
syn_008987,Synthetic Track 8987,Synthetic Artist 359,Synthetic Album 748,2021-12-28,222388,35,,0.4293,0.288,4,-6.715,0,0.0827,0.905,0.8418,0.161,0.314,98.757,ambient,True
syn_008988,Synthetic Track 8988,Synthetic Artist 359,Synthetic Album 749,2022-01-01,222639,53,,0.5682,0.6833,6,-1.329,1,0.0436,0.1503,0.0521,0.2954,0.6727,125.967,pop,True
syn_008989,Synthetic Track 8989,Synthetic Artist 359,Synthetic Album 749,2023-02-02,230826,43,,0.6696,1.0,10,-4.314,1,0.4707,0.1156,0.0475,0.0255,0.51,80.155,hiphop,True
syn_008990,Synthetic Track 8990,Synthetic Artist 359,Synthetic Album 749,2024-03-03,218211,40,,0.4308,0.9438,11,-3.134,0,0.1091,0.0128,0.0213,0.0692,0.1227,106.095,metal,True
syn_008991,Synthetic Track 8991,Synthetic Artist 359,Synthetic Album 749,2025-04-04,146389,46,,0.6515,0.8789,5,0.0,0,0.0958,0.2421,0.0996,0.1158,0.1074,157.193,rock,True
syn_008992,Synthetic Track 8992,Synthetic Artist 359,Synthetic Album 749,2018-05-05,274305,100,,0.4625,0.6384,9,-3.698,1,0.0765,0.2054,0.0021,0.1737,0.324,124.639,pop,True
syn_008993,Synthetic Track 8993,Synthetic Artist 359,Synthetic Album 749,2019-06-06,206629,74,,0.5253,0.7998,7,-9.456,1,0.1416,0.0,0.088,0.1134,0.5299,125.435,hiphop,True
syn_008994,Synthetic Track 8994,Synthetic Artist 359,Synthetic Album 749,2020-07-07,157576,49,,0.7406,0.8176,11,-4.072,1,0.0219,0.051,0.0,0.0539,0.5564,91.892,hiphop,True
syn_008995,Synthetic Track 8995,Synthetic Artist 359,Synthetic Album 749,2021-08-08,188179,40,,0.5932,0.2713,1,-12.759,1,0.0001,0.6623,0.4943,0.2903,0.369,54.602,lofi,True
syn_008996,Synthetic Track 8996,Synthetic Artist 359,Synthetic Album 749,2022-09-09,191167,60,,0.3911,0.4246,9,-5.8,0,0.0789,1.0,0.309,0.4406,0.3233,155.58,jazz,True
syn_008997,Synthetic Track 8997,Synthetic Artist 359,Synthetic Album 749,2023-10-10,249636,70,,0.7599,0.8564,3,0.0,1,0.0744,0.0498,0.1396,0.3159,0.5673,136.77,edm,True
syn_008998,Synthetic Track 8998,Synthetic Artist 359,Synthetic Album 749,2024-11-11,162442,49,,0.1974,0.0824,11,-8.653,0,0.1469,0.8173,0.755,0.3279,0.6832,64.878,ambient,True
syn_008999,Synthetic Track 8999,Synthetic Artist 359,Synthetic Album 749,2025-12-12,211416,81,,0.3529,0.3814,1,-7.141,1,0.0017,0.4135,0.0376,0.3299,0.4928,109.218,rnb,True
syn_009000,Synthetic Track 9000,Synthetic Artist 360,Synthetic Album 750,2018-01-13,228109,51,,0.5269,0.9812,2,-1.687,1,0.2625,0.0301,0.0005,0.0841,0.443,109.167,metal,True
syn_009001,Synthetic Track 9001,Synthetic Artist 360,Synthetic Album 750,2019-02-14,198991,100,,0.6424,0.7,5,-3.206,1,0.0117,0.0,0.1219,0.0848,0.5821,131.06,rock,True
syn_009002,Synthetic Track 9002,Synthetic Artist 360,Synthetic Album 750,2020-03-15,277110,57,,0.6879,0.9958,2,-2.909,0,0.101,0.0,0.8193,0.0509,0.2575,134.387,edm,True
syn_009003,Synthetic Track 9003,Synthetic Artist 360,Synthetic Album 750,2021-04-16,259130,28,,0.5559,0.5147,9,-6.984,0,0.0104,0.0155,0.0247,0.3083,0.5943,121.627,pop,True
syn_009004,Synthetic Track 9004,Synthetic Artist 360,Synthetic Album 750,2022-05-17,289232,24,,0.8349,0.4907,6,-7.764,1,0.295,0.0949,0.195,0.3024,0.5596,153.303,pop,True
syn_009005,Synthetic Track 9005,Synthetic Artist 360,Synthetic Album 750,2023-06-18,282419,83,,0.8075,0.6676,1,-8.653,1,0.0066,0.2396,0.2471,0.2137,0.9587,106.722,rnb,True
syn_009006,Synthetic Track 9006,Synthetic Artist 360,Synthetic Album 750,2024-07-19,170018,66,,0.6108,0.6816,0,-3.733,1,0.242,0.2267,0.0084,0.0149,0.7041,122.209,pop,True
syn_009007,Synthetic Track 9007,Synthetic Artist 360,Synthetic Album 750,2025-08-20,177967,46,,0.5661,0.4672,5,-6.845,0,0.0,0.1429,0.197,0.0252,0.4777,105.819,indie,True
syn_009008,Synthetic Track 9008,Synthetic Artist 360,Synthetic Album 750,2018-09-21,292343,27,,0.6541,0.5433,6,-1.861,0,0.0431,0.0,0.0739,0.0701,0.4707,84.859,rnb,True
syn_009009,Synthetic Track 9009,Synthetic Artist 360,Synthetic Album 750,2019-10-22,235719,76,,0.5491,0.8434,3,-1.715,0,0.1351,0.1766,0.4004,0.2494,0.3169,124.72,pop,True
syn_009010,Synthetic Track 9010,Synthetic Artist 360,Synthetic Album 750,2020-11-23,250972,25,,0.8354,0.7813,5,-5.256,1,0.3337,0.0954,0.5869,0.215,0.3495,119.85,edm,True
syn_009011,Synthetic Track 9011,Synthetic Artist 360,Synthetic Album 750,2021-12-24,234343,93,,0.7967,0.8476,10,-1.155,1,0.0727,0.1032,0.1549,0.3471,0.5324,110.264,rnb,True
syn_009012,Synthetic Track 9012,Synthetic Artist 360,Synthetic Album 751,2022-01-25,254339,37,,0.5426,0.9607,0,-1.186,0,0.3353,0.0034,0.0252,0.0291,0.2206,160.532,metal,True
syn_009013,Synthetic Track 9013,Synthetic Artist 360,Synthetic Album 751,2023-02-26,252758,36,,0.3863,0.7858,8,-1.862,1,0.1026,0.1508,0.0029,0.2577,0.7429,101.748,rock,True
syn_009014,Synthetic Track 9014,Synthetic Artist 360,Synthetic Album 751,2024-03-27,270372,58,,0.264,0.0,5,-12.49,1,0.1703,0.6644,0.92,0.3243,0.6235,79.06,ambient,True
syn_009015,Synthetic Track 9015,Synthetic Artist 360,Synthetic Album 751,2025-04-28,178089,56,,0.6134,0.4823,0,-5.076,1,0.0739,0.4651,0.6401,0.1002,0.4879,111.835,jazz,True
syn_009016,Synthetic Track 9016,Synthetic Artist 360,Synthetic Album 751,2018-05-01,89395,46,,0.7089,0.5974,3,-4.776,0,0.0264,0.1151,0.0812,0.1406,0.619,124.573,rnb,True
syn_009017,Synthetic Track 9017,Synthetic Artist 360,Synthetic Album 751,2019-06-02,227244,21,,0.5793,0.6915,0,-6.432,1,0.0067,0.0195,0.1601,0.0838,0.7797,86.075,hiphop,True
syn_009018,Synthetic Track 9018,Synthetic Artist 360,Synthetic Album 751,2020-07-03,217800,62,,0.4798,0.6032,3,-4.653,0,0.0913,0.194,0.0664,0.3655,0.4476,97.562,rnb,True
syn_009019,Synthetic Track 9019,Synthetic Artist 360,Synthetic Album 751,2021-08-04,144798,57,,0.3542,0.3943,10,-9.264,1,0.1437,0.7674,0.8305,0.3743,0.6012,98.519,classical,True
syn_009020,Synthetic Track 9020,Synthetic Artist 360,Synthetic Album 751,2022-09-05,225558,76,,0.77,0.7379,6,-5.308,0,0.4258,0.0,0.1697,0.0364,0.3098,95.4,hiphop,True
syn_009021,Synthetic Track 9021,Synthetic Artist 360,Synthetic Album 751,2023-10-06,229028,67,,0.3802,0.1759,8,-7.44,1,0.1974,0.7034,0.9523,0.0801,0.5126,97.169,ambient,True
syn_009022,Synthetic Track 9022,Synthetic Artist 360,Synthetic Album 751,2024-11-07,310394,86,,0.4975,0.8985,4,-3.792,1,0.5175,0.1588,0.0223,0.5603,0.1835,130.352,metal,True
syn_009023,Synthetic Track 9023,Synthetic Artist 360,Synthetic Album 751,2025-12-08,153833,46,,0.6478,0.828,4,-0.533,1,0.2378,0.0555,0.6123,0.1225,0.7165,129.978,edm,True
syn_009024,Synthetic Track 9024,Synthetic Artist 360,Synthetic Album 752,2018-01-09,238063,27,,0.4839,0.892,7,-5.681,1,0.0536,0.2881,0.0441,0.2807,0.1643,110.131,country,True
syn_009025,Synthetic Track 9025,Synthetic Artist 361,Synthetic Album 752,2019-02-10,190497,64,,0.8102,0.9363,7,0.0,1,0.1007,0.0624,0.7746,0.3271,0.6502,124.972,edm,True
syn_009026,Synthetic Track 9026,Synthetic Artist 361,Synthetic Album 752,2020-03-11,159518,51,,0.59,0.7534,9,-3.824,0,0.135,0.6026,0.0519,0.3515,0.4876,106.248,country,True
syn_009027,Synthetic Track 9027,Synthetic Artist 361,Synthetic Album 752,2021-04-12,231368,37,,0.4053,0.1387,7,-9.243,0,0.0677,0.6653,0.6203,0.0918,0.5351,141.857,classical,True
syn_009028,Synthetic Track 9028,Synthetic Artist 361,Synthetic Album 752,2022-05-13,142722,52,,0.589,0.8533,1,-0.456,1,0.0167,0.1591,0.0445,0.2244,0.6442,82.615,pop,True
syn_009029,Synthetic Track 9029,Synthetic Artist 361,Synthetic Album 752,2023-06-14,213265,18,,0.5827,0.3093,9,-6.881,1,0.1504,0.3396,0.0414,0.0278,0.5492,129.978,pop,True
syn_009030,Synthetic Track 9030,Synthetic Artist 361,Synthetic Album 752,2024-07-15,291682,75,,0.8699,0.7124,6,-9.733,0,0.2587,0.1452,0.2189,0.1052,0.4005,87.316,hiphop,True
syn_009031,Synthetic Track 9031,Synthetic Artist 361,Synthetic Album 752,2025-08-16,168585,45,,0.4161,0.8547,0,-2.989,1,0.0008,0.0679,0.094,0.0576,0.5506,124.643,metal,True
syn_009032,Synthetic Track 9032,Synthetic Artist 361,Synthetic Album 752,2018-09-17,136936,37,,0.7882,0.4203,3,-6.642,0,0.0597,0.1212,0.037,0.2128,0.4622,90.225,hiphop,True
syn_009033,Synthetic Track 9033,Synthetic Artist 361,Synthetic Album 752,2019-10-18,174093,80,,0.4188,0.9574,11,-6.151,1,0.154,0.0121,0.0906,0.2685,0.3847,151.632,metal,True
syn_009034,Synthetic Track 9034,Synthetic Artist 361,Synthetic Album 752,2020-11-19,104040,63,,0.6609,0.8552,11,-5.451,0,0.0724,0.0,0.1811,0.0725,0.492,130.92,edm,True
syn_009035,Synthetic Track 9035,Synthetic Artist 361,Synthetic Album 752,2021-12-20,213441,58,,0.4606,0.9214,5,-0.258,0,0.0985,0.1607,0.0959,0.2902,0.2351,104.302,rock,True
syn_009036,Synthetic Track 9036,Synthetic Artist 361,Synthetic Album 753,2022-01-21,156089,83,,0.2554,0.8881,10,-2.784,1,0.0158,0.052,0.2468,0.1565,0.8102,142.663,metal,True
syn_009037,Synthetic Track 9037,Synthetic Artist 361,Synthetic Album 753,2023-02-22,260707,44,,0.6694,0.815,1,0.0,0,0.0014,0.1614,0.3486,0.0212,0.4265,98.238,indie,True
syn_009038,Synthetic Track 9038,Synthetic Artist 361,Synthetic Album 753,2024-03-23,154381,44,,0.7892,0.8061,8,-3.308,0,0.0122,0.1637,0.0249,0.0079,0.3802,81.491,hiphop,True
syn_009039,Synthetic Track 9039,Synthetic Artist 361,Synthetic Album 753,2025-04-24,142105,67,,0.3455,0.7843,10,-4.59,1,0.0161,0.1169,0.0311,0.234,0.1977,106.389,pop,True
syn_009040,Synthetic Track 9040,Synthetic Artist 361,Synthetic Album 753,2018-05-25,198316,39,,0.5136,0.7054,8,-5.551,1,0.0171,0.1575,0.0406,0.4965,0.606,130.439,pop,True
syn_009041,Synthetic Track 9041,Synthetic Artist 361,Synthetic Album 753,2019-06-26,289892,52,,0.4323,0.7621,7,-1.379,0,0.3172,0.0,0.0809,0.3276,0.5566,132.131,pop,True
syn_009042,Synthetic Track 9042,Synthetic Artist 361,Synthetic Album 753,2020-07-27,308956,64,,0.839,0.5368,5,-5.378,0,0.1748,0.1814,0.1487,0.3504,0.8449,91.148,hiphop,True
syn_009043,Synthetic Track 9043,Synthetic Artist 361,Synthetic Album 753,2021-08-28,255834,73,,0.2745,0.6274,9,-3.068,1,0.2173,0.3807,0.05,0.2577,0.1177,93.909,indie,True
syn_009044,Synthetic Track 9044,Synthetic Artist 361,Synthetic Album 753,2022-09-01,271913,53,,0.7249,0.8019,2,-4.903,1,0.0352,0.0298,0.0973,0.1369,0.7191,85.849,hiphop,True
syn_009045,Synthetic Track 9045,Synthetic Artist 361,Synthetic Album 753,2023-10-02,98779,27,,0.5599,0.3849,2,-5.787,1,0.1103,0.0789,0.0355,0.0745,0.6002,101.321,pop,True
syn_009046,Synthetic Track 9046,Synthetic Artist 361,Synthetic Album 753,2024-11-03,276815,38,,0.5693,0.7222,10,-7.172,0,0.0184,0.1806,0.0627,0.3701,0.4109,136.992,rock,True
syn_009047,Synthetic Track 9047,Synthetic Artist 361,Synthetic Album 753,2025-12-04,230366,36,,0.7442,0.6588,1,-7.228,1,0.0061,0.0956,0.144,0.1003,0.7471,118.357,hiphop,True
syn_009048,Synthetic Track 9048,Synthetic Artist 361,Synthetic Album 754,2018-01-05,246304,34,,0.4169,0.1989,9,-6.813,0,0.0027,0.8428,0.6692,0.1264,0.8615,78.87,ambient,True
syn_009049,Synthetic Track 9049,Synthetic Artist 361,Synthetic Album 754,2019-02-06,230660,57,,0.73,0.5986,6,-4.747,0,0.2066,0.1403,0.0026,0.0551,0.3602,101.238,hiphop,True
syn_009050,Synthetic Track 9050,Synthetic Artist 362,Synthetic Album 754,2020-03-07,241695,79,,0.6066,0.7913,11,-7.679,0,0.0385,0.1158,0.2851,0.0828,0.4649,133.077,pop,True
syn_009051,Synthetic Track 9051,Synthetic Artist 362,Synthetic Album 754,2021-04-08,225475,63,,0.4885,0.7392,9,-4.146,0,0.1333,0.0,0.2941,0.1733,0.0377,132.659,indie,True
syn_009052,Synthetic Track 9052,Synthetic Artist 362,Synthetic Album 754,2022-05-09,168686,33,,0.1989,0.891,10,-2.677,0,0.0142,0.0468,0.2168,0.1081,0.4314,139.837,metal,True
syn_009053,Synthetic Track 9053,Synthetic Artist 362,Synthetic Album 754,2023-06-10,181308,37,,0.5954,0.6661,6,-2.574,1,0.0138,0.1251,0.0221,0.0623,0.7454,110.392,country,True
syn_009054,Synthetic Track 9054,Synthetic Artist 362,Synthetic Album 754,2024-07-11,256841,54,,0.7585,0.7106,7,-5.717,0,0.1799,0.543,0.6178,0.4276,0.8311,70.97,jazz,True
syn_009055,Synthetic Track 9055,Synthetic Artist 362,Synthetic Album 754,2025-08-12,244272,33,,0.2574,1.0,5,-1.062,1,0.009,0.1184,0.1978,0.2082,0.2201,102.061,metal,True
syn_009056,Synthetic Track 9056,Synthetic Artist 362,Synthetic Album 754,2018-09-13,211326,72,,0.6322,0.5902,8,-6.713,1,0.0,0.3812,0.1266,0.4528,0.1831,134.402,indie,True
